cs_ms_21	cs_ms_21_65	 53116 # 54171 # 1 # ID=1_65;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.290
cs_ms_21	cs_ms_21_66	 54140 # 54436 # 1 # ID=1_66;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.256
cs_ms_21	cs_ms_21_67	 54423 # 55121 # 1 # ID=1_67;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.319
cs_ms_21	cs_ms_21_68	 55146 # 56150 # 1 # ID=1_68;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.303
cs_ms_21	cs_ms_21_69	 56150 # 56497 # 1 # ID=1_69;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.290
cs_ms_21	cs_ms_21_70	 56841 # 70055 # -1 # ID=1_70;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.289
cs_ms_21	cs_ms_21_71	 70074 # 77930 # -1 # ID=1_71;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.296
cs_ms_21	cs_ms_21_72	 77932 # 80772 # -1 # ID=1_72;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.313
cs_ms_21	cs_ms_21_73	 80837 # 84031 # -1 # ID=1_73;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.331
cs_ms_21	cs_ms_21_74	 84107 # 88555 # -1 # ID=1_74;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.275
cs_ms_21	cs_ms_21_75	 88558 # 89313 # -1 # ID=1_75;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.333
cs_ms_21	cs_ms_21_76	 89285 # 90181 # -1 # ID=1_76;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.313
cs_ms_21	cs_ms_21_77	 90187 # 90579 # -1 # ID=1_77;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.300
cs_ms_21	cs_ms_21_78	 90585 # 90818 # -1 # ID=1_78;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.321
cs_ms_21	cs_ms_21_79	 90824 # 91480 # -1 # ID=1_79;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.440
cs_ms_21	cs_ms_21_80	 91490 # 91756 # -1 # ID=1_80;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.345
cs_ms_21	cs_ms_21_81	 91763 # 92425 # -1 # ID=1_81;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.291
cs_ms_21	cs_ms_21_82	 92541 # 92969 # -1 # ID=1_82;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.359
cs_ms_21	cs_ms_21_83	 92953 # 93369 # -1 # ID=1_83;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.319
cs_ms_21	cs_ms_21_84	 93382 # 94002 # -1 # ID=1_84;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.380
cs_ms_21	cs_ms_21_85	 94105 # 94347 # -1 # ID=1_85;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.280
cs_ms_21	cs_ms_21_86	 94469 # 94780 # -1 # ID=1_86;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.266
cs_ms_21	cs_ms_21_87	 94897 # 95253 # -1 # ID=1_87;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.297
cs_ms_21	cs_ms_21_88	 95222 # 95356 # -1 # ID=1_88;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.385
cs_ms_21	cs_ms_21_89	 95453 # 96136 # -1 # ID=1_89;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.390
cs_ms_21	cs_ms_21_90	 96241 # 97419 # -1 # ID=1_90;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.360
err844030_ms_1	err844030_ms_1_1	 3 # 3887 # -1 # ID=1_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.314
err844030_ms_1	err844030_ms_1_2	 3890 # 18664 # -1 # ID=1_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.320
err844030_ms_1	err844030_ms_1_3	 18668 # 20581 # -1 # ID=1_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.336
err844030_ms_1	err844030_ms_1_4	 20583 # 22583 # -1 # ID=1_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.360
err844030_ms_1	err844030_ms_1_5	 22585 # 26601 # -1 # ID=1_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.314
err844030_ms_1	err844030_ms_1_6	 26588 # 27571 # -1 # ID=1_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.341
err844030_ms_1	err844030_ms_1_7	 27568 # 28011 # -1 # ID=1_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.297
err844030_ms_1	err844030_ms_1_8	 28011 # 28655 # -1 # ID=1_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.302
err844030_ms_1	err844030_ms_1_9	 28652 # 29071 # -1 # ID=1_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.319
err844030_ms_1	err844030_ms_1_10	 29073 # 29486 # -1 # ID=1_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.338
err844030_ms_1	err844030_ms_1_11	 29534 # 30127 # -1 # ID=1_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.362
err844030_ms_1	err844030_ms_1_12	 30191 # 30598 # -1 # ID=1_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.363
err844030_ms_1	err844030_ms_1_13	 30616 # 31560 # -1 # ID=1_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.399
err844030_ms_1	err844030_ms_1_14	 31601 # 32362 # -1 # ID=1_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.374
err844030_ms_1	err844030_ms_1_15	 32410 # 33018 # -1 # ID=1_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.287
err844030_ms_1	err844030_ms_1_16	 33015 # 33560 # -1 # ID=1_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.315
err844030_ms_1	err844030_ms_1_17	 33715 # 34086 # -1 # ID=1_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.285
err844030_ms_1	err844030_ms_1_18	 34088 # 36823 # -1 # ID=1_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.376
err844030_ms_1	err844030_ms_1_19	 36826 # 37170 # -1 # ID=1_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.304
err844030_ms_1	err844030_ms_1_20	 37145 # 38185 # -1 # ID=1_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.297
err844030_ms_1	err844030_ms_1_21	 38535 # 43295 # -1 # ID=1_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.367
err844030_ms_1	err844030_ms_1_22	 43297 # 43716 # -1 # ID=1_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.283
err844030_ms_1	err844030_ms_1_23	 43727 # 48031 # -1 # ID=1_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.345
err844030_ms_1	err844030_ms_1_24	 48033 # 48353 # -1 # ID=1_24;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.277
err844030_ms_1	err844030_ms_1_25	 48307 # 48480 # -1 # ID=1_25;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.276
err844030_ms_1	err844030_ms_1_26	 48650 # 49627 # -1 # ID=1_26;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.360
err844030_ms_1	err844030_ms_1_27	 49738 # 50439 # -1 # ID=1_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.322
err844030_ms_1	err844030_ms_1_28	 50439 # 51116 # -1 # ID=1_28;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.285
err844030_ms_1	err844030_ms_1_29	 51139 # 51849 # -1 # ID=1_29;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.307
err844030_ms_1	err844030_ms_1_30	 51858 # 52610 # -1 # ID=1_30;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.320
err844030_ms_1	err844030_ms_1_31	 52660 # 54147 # -1 # ID=1_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.387
err844030_ms_1	err844030_ms_1_32	 54173 # 55360 # -1 # ID=1_32;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.344
err844030_ms_1	err844030_ms_1_33	 55387 # 55602 # -1 # ID=1_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.333
err844030_ms_1	err844030_ms_1_34	 55608 # 56903 # -1 # ID=1_34;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.316
err844030_ms_1	err844030_ms_1_35	 56989 # 59553 # -1 # ID=1_35;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.335
err844030_ms_1	err844030_ms_1_36	 59555 # 61618 # -1 # ID=1_36;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.334
err844030_ms_1	err844030_ms_1_37	 61622 # 61840 # -1 # ID=1_37;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.301
err844030_ms_1	err844030_ms_1_38	 61906 # 62442 # -1 # ID=1_38;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.324
err844030_ms_1	err844030_ms_1_39	 62445 # 62807 # -1 # ID=1_39;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.295
err844030_ms_1	err844030_ms_1_40	 62809 # 62967 # -1 # ID=1_40;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.314
err844030_ms_1	err844030_ms_1_41	 62909 # 63415 # -1 # ID=1_41;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.361
err844030_ms_1	err844030_ms_1_42	 63502 # 64113 # -1 # ID=1_42;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.332
err844030_ms_1	err844030_ms_1_43	 64056 # 64526 # -1 # ID=1_43;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.312
err844030_ms_1	err844030_ms_1_44	 64489 # 64713 # -1 # ID=1_44;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.236
err844030_ms_1	err844030_ms_1_45	 64688 # 65092 # -1 # ID=1_45;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.259
err844030_ms_1	err844030_ms_1_46	 65089 # 65454 # -1 # ID=1_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.325
err844030_ms_1	err844030_ms_1_47	 65447 # 65857 # -1 # ID=1_47;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.294
err844030_ms_1	err844030_ms_1_48	 65860 # 66054 # -1 # ID=1_48;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.308
err844030_ms_1	err844030_ms_1_49	 66060 # 66356 # -1 # ID=1_49;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.313
err844030_ms_1	err844030_ms_1_50	 66473 # 66865 # -1 # ID=1_50;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.331
err844030_ms_1	err844030_ms_1_51	 66900 # 67106 # -1 # ID=1_51;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.314
err844030_ms_1	err844030_ms_1_52	 67269 # 67496 # -1 # ID=1_52;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.281
err844030_ms_1	err844030_ms_1_53	 67527 # 67718 # -1 # ID=1_53;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.312
err844030_ms_1	err844030_ms_1_54	 67732 # 68001 # -1 # ID=1_54;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.281
err844030_ms_1	err844030_ms_1_55	 68260 # 68838 # 1 # ID=1_55;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.415
err844030_ms_1	err844030_ms_1_56	 69451 # 69654 # 1 # ID=1_56;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.328
err844030_ms_1	err844030_ms_1_57	 69647 # 69829 # 1 # ID=1_57;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.251
err844030_ms_1	err844030_ms_1_58	 69834 # 70043 # 1 # ID=1_58;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.329
err844030_ms_1	err844030_ms_1_59	 70040 # 70207 # 1 # ID=1_59;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.232
err844030_ms_1	err844030_ms_1_60	 71291 # 71719 # 1 # ID=1_60;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.308
err844030_ms_1	err844030_ms_1_61	 71917 # 72378 # 1 # ID=1_61;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.264
err844030_ms_1	err844030_ms_1_62	 72362 # 72586 # 1 # ID=1_62;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.276
err844030_ms_1	err844030_ms_1_63	 72583 # 72843 # 1 # ID=1_63;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.287
err844030_ms_1	err844030_ms_1_64	 72884 # 73348 # 1 # ID=1_64;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.366
err844030_ms_1	err844030_ms_1_65	 73467 # 73934 # 1 # ID=1_65;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.209
err844030_ms_1	err844030_ms_1_66	 74262 # 74702 # 1 # ID=1_66;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.329
err844030_ms_1	err844030_ms_1_67	 74674 # 74814 # 1 # ID=1_67;partial=00;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.312
err844030_ms_1	err844030_ms_1_68	 74999 # 75298 # 1 # ID=1_68;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.303
err844030_ms_1	err844030_ms_1_69	 75323 # 75775 # 1 # ID=1_69;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.349
err844030_ms_1	err844030_ms_1_70	 75782 # 76153 # 1 # ID=1_70;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.298
err844030_ms_1	err844030_ms_1_71	 76212 # 76589 # 1 # ID=1_71;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.405
err844030_ms_1	err844030_ms_1_72	 77580 # 77822 # 1 # ID=1_72;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.300
err844030_ms_1	err844030_ms_1_73	 77836 # 78201 # 1 # ID=1_73;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.295
err844030_ms_1	err844030_ms_1_74	 78203 # 78382 # 1 # ID=1_74;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.317
err844030_ms_1	err844030_ms_1_75	 78379 # 78861 # 1 # ID=1_75;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.261
err844030_ms_1	err844030_ms_1_76	 78804 # 79298 # 1 # ID=1_76;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.291
err844030_ms_1	err844030_ms_1_77	 79430 # 79990 # 1 # ID=1_77;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.319
